id,uniprot,gene
K02934_Tran,Q9FZ76,AT1G18540
K02934_WC,Q9FZ76,AT1G18540
K02935_Tran,O04527,AT1G70190
K02935_WC,O04527,AT1G70190
K02935_phos,O04527,AT1G70190
K02936_Tran,P49692,AT2G47610
K02936_WC,P49692,AT2G47610
K02937_Tran,Q9SAI5,AT1G80750
K02937_WC,Q9SAI5,AT1G80750
K02938_Tran,P46286,AT2G18020
K02938_WC,P46286,AT2G18020
K02938_phos,P46286,AT2G18020
K02939_Tran,P25864,AT3G44890
K02939_WC,P25864,AT3G44890
K02940_Tran,P49209,AT1G33120
K02940_WC,P49209,AT1G33120
K02941_Tran,O04204,AT2G40010
K02941_WC,O04204,AT2G40010
K02941_phos,O04204,AT2G40010
K02942_Tran,A8MQK8,AT1G01100
K02942_WC,A8MQK8,AT1G01100
K02942_phos,A8MQK8,AT1G01100
K02943_Tran,F4IGR3,AT2G27710
K02943_WC,F4IGR3,AT2G27710
K02943_phos,F4IGR3,AT2G27710
K02945_Tran,Q9M9H4,AT1G71720
K02945_WC,Q9M9H4,AT1G71720
K02946_Tran,Q9LK61,AT3G13120
K02946_WC,Q9LK61,AT3G13120
K02947_Tran,F4JTD3,AT4G25740
K02947_WC,F4JTD3,AT4G25740
K02947_phos,F4JTD3,AT4G25740
K02948_Tran,P56802,ArthCp056
K02948_WC,P56802,ArthCp056
K02949_Tran,P16181,AT3G48930
K02949_WC,P16181,AT3G48930
K02950_Tran,P92532,AT2G07675
K02950_WC,P92532,AT2G07675
K02951_Tran,Q9S9P1,AT1G15930
K02951_WC,Q9S9P1,AT1G15930
K02952_Tran,Q9CA19,AT1G77750
K02952_WC,Q9CA19,AT1G77750
K02953_Tran,P59223,AT3G60770
K02953_WC,P59223,AT3G60770
K02953_phos,P59223,AT3G60770
K02954_Tran,Q9SMX4,AT2G34520
K02954_WC,Q9SMX4,AT2G34520
K02955_Tran,Q9SIH0,AT2G36160
K02955_WC,Q9SIH0,AT2G36160
K02956_Tran,P56805,ArthCp081
K02956_WC,P56805,ArthCp081
K02957_Tran,P42798,AT1G07770
K02957_WC,P42798,AT1G07770
K02958_Tran,F4I472,AT1G04270
K02958_WC,F4I472,AT1G04270
K02959_Tran,O65686,AT4G34620
K02959_WC,O65686,AT4G34620
K02960_Tran,Q9SK22,AT2G09990
K02960_WC,Q9SK22,AT2G09990
K02961_Tran,Q9XIA6,AT1G49400
K02961_WC,Q9XIA6,AT1G49400
K02962_Tran,P49205,AT2G04390
K02962_WC,P49205,AT2G04390
K02963_Tran,P56807,ArthCp044
K02963_WC,P56807,ArthCp044
K02964_Tran,Q5PNZ9,AT1G22780
K02964_WC,Q5PNZ9,AT1G22780
K02965_Tran,P39697,AT5G47320
K02965_WC,P39697,AT5G47320
K02966_Tran,Q9SGA6,AT3G02080
K02966_WC,Q9SGA6,AT3G02080
K02967_Tran,Q9GCB9,AT3G03600
K02967_WC,Q9GCB9,AT3G03600
K02968_Tran,Q9ASV6,AT3G15190
K02968_WC,Q9ASV6,AT3G15190
K02969_Tran,P49200,AT3G45030
K02969_WC,P49200,AT3G45030
K02970_Tran,F4JCI2,AT3G26360
K02971_Tran,Q9M337,AT3G53890
K02971_WC,Q9M337,AT3G53890
K02973_Tran,Q9SF35,AT3G09680
K02973_WC,Q9SF35,AT3G09680
K02974_Tran,Q9SS17,AT3G04920
K02974_WC,Q9SS17,AT3G04920
K02975_Tran,Q9SIW5,AT2G16360
K02975_WC,Q9SIW5,AT2G16360
K02976_Tran,Q8LPJ7,AT2G40510
K02976_WC,Q8LPJ7,AT2G40510
K02976_phos,Q8LPJ7,AT2G40510
K02977_Tran,P59271,AT1G23410
K02977_WC,P59271,AT1G23410
K02978_Tran,Q0WS09,AT2G45710
K02978_WC,Q0WS09,AT2G45710
K02979_Tran,Q9SR73,AT3G10090
K02979_WC,Q9SR73,AT3G10090
K02979_phos,Q9SR73,AT3G10090
K02980_Tran,Q680P8,AT3G43980
K02980_WC,Q680P8,AT3G43980
K02981_Tran,Q8L8Y0,AT1G58380
K02981_WC,Q8L8Y0,AT1G58380
K02981_phos,Q8L8Y0,AT1G58380
K02982_WC,P56798,ArthCp061
K02983_Tran,Q0WWR7,AT2G19750
K02983_WC,Q0WWR7,AT2G19750
K02984_Tran,Q9CAV0,AT3G04840
K02984_WC,Q9CAV0,AT3G04840
K02984_phos,Q9CAV0,AT3G04840
K02985_Tran,Q9SIP7,AT2G31610
K02985_WC,Q9SIP7,AT2G31610
K02986_Tran,Q31708,AT2G07734
K02986_WC,Q31708,AT2G07734
K02987_Tran,F4IMI7,AT2G17360
K02987_WC,F4IMI7,AT2G17360
K02988_Tran,Q6GKU7,AT1G64880
K02988_WC,Q6GKU7,AT1G64880
K02989_Tran,Q9ZUT9,AT2G37270
K02989_WC,Q9ZUT9,AT2G37270
K02990_Tran,Q8VY91,AT1G64510
K02990_WC,Q8VY91,AT1G64510
K02991_Tran,A8MS03,AT4G31700
K02991_WC,A8MS03,AT4G31700
K02991_phos,A8MS03,AT4G31700
K02992_WC,Q6IDL0,AT2G07696
K02993_Tran,Q9C514,AT1G48830
K02993_WC,Q9C514,AT1G48830
K02994_Tran,P56801,ArthCp058
K02994_WC,P56801,ArthCp058
K02995_Tran,Q93VG5,AT5G20290
K02995_WC,Q93VG5,AT5G20290
K02995_phos,Q93VG5,AT5G20290
K02996_Tran,Q9XJ27,AT1G74970
K02996_WC,Q9XJ27,AT1G74970
K02997_Tran,B3H7J6,AT5G15200
K02997_WC,B3H7J6,AT5G15200
K02998_Tran,B9DG17,AT1G72370
K02998_WC,B9DG17,AT1G72370
K02998_phos,B9DG17,AT1G72370
K02999_Tran,Q9SVY0,AT3G57660
K02999_WC,Q9SVY0,AT3G57660
K03000_Tran,Q9LU97,AT3G25940
K03000_WC,Q9LU97,AT3G25940
K03002_Tran,F4I366,AT1G29940
K03005_Tran,Q9LVK6,AT3G13940
K03006_Tran,P18616,AT4G35800
K03006_WC,P18616,AT4G35800
K03006_phos,P18616,AT4G35800
K03007_Tran,Q8LFJ6,AT1G11475
K03008_Tran,F4J5R0,AT3G52090
K03008_WC,F4J5R0,AT3G52090
K03009_Tran,Q9C8M4,AT1G53690
K03010_Tran,P38420,AT4G21710
K03010_WC,P38420,AT4G21710
K03011_Tran,A8MR04,AT2G15400
K03011_WC,A8MR04,AT2G15400
K03012_Tran,Q6DBA5,AT4G15950
K03012_WC,Q6DBA5,AT4G15950
K03013_Tran,Q9ZVB9,AT2G41340
K03013_WC,Q9ZVB9,AT2G41340
K03014_Tran,Q9SJ96,AT2G04630
K03015_Tran,P38421,AT5G59180
K03016_Tran,O81097,AT1G54250
K03017_Tran,Q6NLH0,AT3G16980
K03019_Tran,Q9LNK0,AT1G01210
K03020_Tran,Q42483,AT2G29540
K03021_Tran,F4KD38,AT5G45140
K03022_Tran,Q9M9Y6,AT1G06790
K03023_Tran,Q8LPK6,AT3G49000
K03025_Tran,Q9LSZ5,AT5G23710
K03026_Tran,Q6ICW8,AT4G25180
K03026_WC,Q6ICW8,AT4G25180
K03027_Tran,Q39216,AT1G60620
K03027_WC,Q39216,AT1G60620
K03028_Tran,Q9SIV2,AT2G20580
K03028_WC,Q9SIV2,AT2G20580
K03029_Tran,P55034,AT4G38630
K03029_WC,P55034,AT4G38630
K03029_phos,P55034,AT4G38630
K03030_Tran,A8MR12,AT5G23540
K03030_WC,A8MR12,AT5G23540
K03031_Tran,Q9SGW3,AT1G64520
K03031_WC,Q9SGW3,AT1G64520
K03032_Tran,Q9MAT0,AT1G04810
K03032_WC,Q9MAT0,AT1G04810
K03032_phos,Q9MAT0,AT1G04810
K03033_Tran,Q9LNU4,AT1G20200
K03033_WC,Q9LNU4,AT1G20200
K03033_phos,Q9LNU4,AT1G20200
K03035_Tran,B3H6B0,AT5G09900
K03035_WC,B3H6B0,AT5G09900
K03036_Tran,Q9LP45,AT1G29150
K03036_WC,Q9LP45,AT1G29150
K03037_Tran,Q93Y35,AT4G24820
K03037_WC,Q93Y35,AT4G24820
K03038_Tran,F4J683,AT3G11270
K03038_WC,F4J683,AT3G11270
K03039_Tran,Q8GYA6,AT4G19006
K03039_WC,Q8GYA6,AT4G19006
K03040_Tran,P56762,ArthCp055
K03040_WC,P56762,ArthCp055
K03043_Tran,P50546,ArthCp014
K03043_WC,P50546,ArthCp014
K03046_Tran,P56764,ArthCp012
K03046_WC,P56764,ArthCp012
K03061_Tran,Q9SSB5,AT1G53750
K03061_WC,Q9SSB5,AT1G53750
K03062_Tran,Q9SL67,AT2G20140
K03062_WC,Q9SL67,AT2G20140
K03063_Tran,Q9SEI4,AT5G58290
K03063_WC,Q9SEI4,AT5G58290
K03063_phos,Q9SEI4,AT5G58290
K03064_Tran,B3H533,AT1G45000
K03064_WC,B3H533,AT1G45000
K03065_Tran,O04019,AT1G09100
K03065_WC,O04019,AT1G09100
K03066_Tran,Q9C5U3,AT5G19990
K03066_WC,Q9C5U3,AT5G19990
K03070_Tran,F4HY36,AT1G21650
K03070_WC,F4HY36,AT1G21650
K03094_Tran,Q9SY65,AT1G10230
K03094_WC,Q9SY65,AT1G10230
K03097_Tran,O64816,AT2G23070
K03097_WC,O64816,AT2G23070
K03100_Tran,Q9M9Z2,AT1G06870
K03100_WC,Q9M9Z2,AT1G06870
K03103_Tran,Q941B2,AT1G09870
K03103_WC,Q941B2,AT1G09870
K03104_Tran,O04421,AT2G43640
K03104_WC,O04421,AT2G43640
K03105_Tran,Q943Z6,AT1G48160
K03105_WC,Q943Z6,AT1G48160
K03106_Tran,Q56XJ0,AT1G15310
K03106_WC,Q56XJ0,AT1G15310
K03107_Tran,Q9FH46,AT5G61970
K03107_WC,Q9FH46,AT5G61970
K03107_phos,Q9FH46,AT5G61970
K03108_Tran,Q9FXD1,AT1G67650
K03108_WC,Q9FXD1,AT1G67650
K03109_Tran,Q9SMU7,AT3G49100
K03109_WC,Q9SMU7,AT3G49100
K03110_Tran,O80842,AT2G45770
K03110_WC,O80842,AT2G45770
K03111_Tran,Q9LII1,AT3G18580
K03111_WC,Q9LII1,AT3G18580
K03113_Tran,Q94JV4,AT1G54290
K03113_WC,Q94JV4,AT1G54290
K03115_Tran,O80507,AT2G44680
K03115_WC,O80507,AT2G44680
K03116_Tran,Q9LKU2,AT5G28750
K03116_WC,Q9LKU2,AT5G28750
K03118_Tran,Q9SJV5,AT2G01110
K03118_WC,Q9SJV5,AT2G01110
K03120_Tran,Q53YT7,AT1G55520
K03122_Tran,Q93VP4,AT1G07470
K03123_Tran,Q53YU1,AT4G24440
K03124_Tran,Q53YU0,AT2G41630
K03124_WC,Q53YU0,AT2G41630
K03125_Tran,Q8LRK9,AT1G32750
K03125_phos,Q8LRK9,AT1G32750
K03126_Tran,Q940A7,AT1G17440
K03126_WC,Q940A7,AT1G17440
K03127_Tran,Q6NQH4,AT1G02680
K03127_WC,Q6NQH4,AT1G02680
K03128_Tran,Q8LPF0,AT1G73960
K03129_Tran,Q6SJR1,AT1G27720
K03129_WC,Q6SJR1,AT1G27720
K03130_Tran,Q6S7B0,AT5G25150
K03130_WC,Q6S7B0,AT5G25150
K03130_phos,Q6S7B0,AT5G25150
K03131_Tran,Q9MAU3,AT1G04950
K03132_Tran,B9DG24,AT1G55300
K03133_Tran,Q9SYH2,AT1G54140
K03134_Tran,O04173,AT4G31720
K03134_WC,O04173,AT4G31720
K03134_phos,O04173,AT4G31720
K03135_Tran,F4HR03,AT1G20000
K03136_Tran,Q93ZW3,AT1G03280
K03137_Tran,Q9SUP3,AT4G20330
K03138_Tran,Q9SU25,AT4G12610
K03138_WC,Q9SU25,AT4G12610
K03139_Tran,Q9LQZ4,AT1G75510
K03139_WC,Q9LQZ4,AT1G75510
K03141_Tran,Q3ECP0,AT1G55750
K03141_WC,Q3ECP0,AT1G55750
K03142_Tran,Q9ZVN9,AT1G05055
K03143_Tran,Q8LF41,AT1G18340
K03144_Tran,F4JND0,AT4G17020
K03146_Tran,Q38814,AT5G54770
K03146_WC,Q38814,AT5G54770
K03147_WC,O82392,AT2G29630
K03165_Tran,F4ISQ7,AT2G32000
K03165_WC,F4ISQ7,AT2G32000
K03178_Tran,P93028,AT2G30110
K03178_WC,P93028,AT2G30110
K03183_Tran,Q3ED65,AT1G23360
K03183_WC,Q3ED65,AT1G23360
K03217_Tran,F4I9A9,AT1G24490
K03217_WC,F4I9A9,AT1G24490
K03217_phos,F4I9A9,AT1G24490
K03231_Tran,Q8W4H7,AT1G07920
K03231_WC,Q8W4H7,AT1G07920
K03236_Tran,Q9SJB9,AT2G04520
K03236_WC,Q9SJB9,AT2G04520
K03237_Tran,A2RVK1,AT2G40290
K03237_WC,A2RVK1,AT2G40290
K03238_Tran,F4JFQ0,AT3G07920
K03238_WC,F4JFQ0,AT3G07920
K03238_phos,F4JFQ0,AT3G07920
K03239_Tran,F4HTE0,AT1G53880
K03239_phos,F4HTE0,AT1G53880
K03240_Tran,O64760,AT2G34970
K03240_WC,O64760,AT2G34970
K03241_Tran,Q1G3F7,AT5G19485
K03241_WC,Q1G3F7,AT5G19485
K03242_Tran,O64490,AT1G04170
K03242_WC,O64490,AT1G04170
K03243_Tran,C0SUW8,AT1G21160
K03243_WC,C0SUW8,AT1G21160
K03243_phos,C0SUW8,AT1G21160
K03245_Tran,Q9C8D8,AT1G66070
K03245_WC,Q9C8D8,AT1G66070
K03246_Tran,Q38884,AT2G46280
K03246_WC,Q38884,AT2G46280
K03247_Tran,Q9C5Z2,AT1G10840
K03247_WC,Q9C5Z2,AT1G10840
K03248_Tran,F4J6A1,AT3G11400
K03248_WC,F4J6A1,AT3G11400
K03249_Tran,O04202,AT2G39990
K03249_WC,O04202,AT2G39990
K03250_Tran,Q9C5Z3,AT3G57290
K03250_WC,Q9C5Z3,AT3G57290
K03251_Tran,P56820,AT4G20980
K03251_WC,P56820,AT4G20980
K03251_phos,P56820,AT4G20980
K03252_Tran,F4J1N5,AT3G22860
K03252_WC,F4J1N5,AT3G22860
K03252_phos,F4J1N5,AT3G22860
K03253_Tran,Q8GUM1,AT5G25780
K03253_WC,Q8GUM1,AT5G25780
K03253_phos,Q8GUM1,AT5G25780
K03254_Tran,Q9LD55,AT4G11420
K03254_WC,Q9LD55,AT4G11420
K03254_phos,Q9LD55,AT4G11420
K03257_Tran,F4HV96,AT1G54270
K03257_WC,F4HV96,AT1G54270
K03257_phos,F4HV96,AT1G54270
K03259_Tran,Q9C7P6,AT1G29550
K03259_WC,Q9C7P6,AT1G29550
K03260_Tran,O82233,AT2G24050
K03260_WC,O82233,AT2G24050
K03260_phos,O82233,AT2G24050
K03262_Tran,Q9C8F1,AT1G36730
K03262_WC,Q9C8F1,AT1G36730
K03262_phos,Q9C8F1,AT1G36730
K03264_Tran,O22290,AT2G39820
K03264_WC,O22290,AT2G39820
K03265_Tran,Q9LPV8,AT1G12920
K03265_WC,Q9LPV8,AT1G12920
K03267_WC,Q8L835,AT1G18070
K03283_Tran,Q9S9N1,AT1G16030
K03283_WC,Q9S9N1,AT1G16030
K03283_phos,Q9S9N1,AT1G16030
K03347_Tran,Q9SRZ0,AT1G02980
K03347_WC,Q9SRZ0,AT1G02980
K03348_Tran,Q9FFF9,AT5G05560
K03349_Tran,Q8H1U5,AT2G04660
K03350_Tran,Q8LGU6,AT2G20000
K03350_phos,Q8LGU6,AT2G20000
K03351_Tran,O65418,AT4G21530
K03352_Tran,Q8H1U4,AT1G06590
K03353_Tran,B3DNN5,AT1G78770
K03354_Tran,Q8VY89,AT2G39090
K03354_WC,Q8VY89,AT2G39090
K03355_Tran,Q9STS3,AT3G48150
K03357_Tran,Q9ZPW2,AT2G18290
K03358_Tran,Q9M9L0,AT3G05870
K03363_Tran,Q9S7I8,AT4G33260
K03364_Tran,Q8VZS9,AT4G11920
K03403_Tran,A8MR05,AT5G13630
K03403_WC,A8MR05,AT5G13630
K03404_Tran,Q9SJE1,AT1G08520
K03404_WC,Q9SJE1,AT1G08520
K03405_Tran,P16127,AT4G18480
K03405_WC,P16127,AT4G18480
K03426_Tran,Q94A82,AT5G20070
K03426_WC,Q94A82,AT5G20070
K03428_Tran,Q9SW18,AT4G25080
K03428_WC,Q9SW18,AT4G25080
K03434_Tran,Q6NLZ3,AT2G27340
K03456_Tran,F4HQR5,AT1G13320
K03456_WC,F4HQR5,AT1G13320
K03504_Tran,Q9SYL7,AT1G78650
K03505_Tran,Q1H568,AT1G09815
K03512_Tran,Q9FNY4,AT1G10520
K03512_WC,Q9FNY4,AT1G10520
K03514_Tran,Q84WU1,AT5G53770
K03514_WC,Q84WU1,AT5G53770
K03517_Tran,Q9FGS4,AT5G50210
K03517_WC,Q9FGS4,AT5G50210
K03526_WC,B3H725,AT5G60600
K03527_Tran,Q94B35,AT4G34350
K03527_WC,Q94B35,AT4G34350
K03537_Tran,Q6AWV1,AT1G04635
K03538_Tran,F4IQ78,AT2G43190
K03539_Tran,F4JXF0,AT5G59980
K03541_Tran,Q0WWI7,AT1G79040
K03541_WC,Q0WWI7,AT1G79040
K03541_phos,Q0WWI7,AT1G79040
K03542_Tran,Q9XF91,AT1G44575
K03542_WC,Q9XF91,AT1G44575
K03553_Tran,A8MQK1,AT1G79050
K03553_WC,A8MQK1,AT1G79050
K03575_Tran,F4JRF4,AT4G12740
K03635_Tran,O22827,AT2G43760
K03635_WC,O22827,AT2G43760
K03639_Tran,Q39055,AT2G31955
K03644_Tran,Q9ZWT1,AT2G20860
K03644_WC,Q9ZWT1,AT2G20860
K03648_Tran,Q9LIH6,AT3G18630
K03652_Tran,Q39147,AT3G12040
K03655_Tran,F4INA9,AT2G01440
K03660_Tran,Q9FNY7,AT1G21710
K03661_Tran,Q9SLA2,AT2G25610
K03661_WC,Q9SLA2,AT2G25610
K03678_Tran,Q9LDM2,AT3G12990
K03679_Tran,Q9ZVT7,AT1G03360
K03679_WC,Q9ZVT7,AT1G03360
K03680_Tran,F4I048,AT1G48970
K03680_WC,F4I048,AT1G48970
K03680_phos,F4I048,AT1G48970
K03681_Tran,A8MQZ8,AT2G25355
K03689_Tran,P61039,ArthCp015
K03691_Tran,Q84WU0,AT1G17270
K03715_Tran,Q9SI93,AT2G11810
K03715_WC,Q9SI93,AT2G11810
K03754_Tran,Q9SFW0,AT3G07300
K03754_WC,Q9SFW0,AT3G07300
K03781_Tran,Q2V4M4,AT1G20620
K03781_WC,Q2V4M4,AT1G20620
K03781_phos,Q2V4M4,AT1G20620
K03787_Tran,Q84MD7,AT1G72880
K03787_WC,Q84MD7,AT1G72880
K03801_Tran,Q9SXP7,AT1G04640
K03801_WC,Q9SXP7,AT1G04640
K03809_Tran,Q6NQE2,AT4G27270
K03809_WC,Q6NQE2,AT4G27270
K03809_phos,Q6NQE2,AT4G27270
K03841_Tran,Q9MA79,AT1G43670
K03841_WC,Q9MA79,AT1G43670
K03841_phos,Q9MA79,AT1G43670
K03842_Tran,Q8L7M0,AT1G16570
K03842_WC,Q8L7M0,AT1G16570
K03843_Tran,F4IBV4,AT1G78800
K03844_Tran,W8PUX5,AT2G40190
K03845_Tran,O82244,AT2G47760
K03846_Tran,W8QPA0,AT1G16900
K03846_WC,W8QPA0,AT1G16900
K03847_WC,A8MR93,AT1G02145
K03848_Tran,Q9FF17,AT5G38460
K03850_Tran,Q8L638,AT5G02410
K03857_Tran,Q94BX4,AT3G45100
K03858_Tran,Q8VY53,AT4G35530
K03859_Tran,O64761,AT2G34980
K03860_Tran,F4J262,AT3G57170
K03861_Tran,O64792,AT1G61280
K03861_phos,O64792,AT1G61280
K03869_Tran,Q9ZVH4,AT1G26830
K03869_WC,Q9ZVH4,AT1G26830
K03872_Tran,Q9FIG0,AT5G59140
K03875_Tran,Q9LPL4,AT1G21410
K03878_WC,Q3EC42,AT2G07785
K03879_Tran,Q3EC49,AT2G07689
K03879_WC,Q3EC49,AT2G07689
K03881_Tran,P93313,ArthMp051
K03883_Tran,P29388,ArthMp006
K03884_WC,P60497,ArthMp024
K03921_Tran,Q84VY3,AT1G43800
K03921_WC,Q84VY3,AT1G43800
K03934_Tran,Q9FGI6,AT5G37510
K03934_WC,Q9FGI6,AT5G37510
K03935_Tran,P93306,ArthMp043
K03935_WC,P93306,ArthMp043
K03936_Tran,Q95748,ArthMp007
K03936_WC,Q95748,ArthMp007
K03937_Tran,Q9FJW4,AT5G67590
K03937_WC,Q9FJW4,AT5G67590
K03938_Tran,B3H4P7,AT2G47690
K03938_WC,B3H4P7,AT2G47690
K03939_Tran,Q9M9M6,AT3G03070
K03939_WC,Q9M9M6,AT3G03070
K03940_Tran,Q42577,AT5G11770
K03940_WC,Q42577,AT5G11770
K03941_Tran,Q9FX83,AT1G16700
K03941_WC,Q9FX83,AT1G16700
K03942_Tran,Q9FNN5,AT5G08530
K03942_WC,Q9FNN5,AT5G08530
K03942_phos,Q9FNN5,AT5G08530
K03943_Tran,O22769,AT4G02580
K03943_WC,O22769,AT4G02580
K03945_Tran,Q9C9Z5,AT3G08610
K03945_WC,Q9C9Z5,AT3G08610
K03946_Tran,Q9FIJ2,AT5G47890
K03946_WC,Q9FIJ2,AT5G47890
K03949_Tran,Q9FLX7,AT5G52840
K03949_WC,Q9FLX7,AT5G52840
K03950_Tran,Q9LHI0,AT3G12260
K03950_WC,Q9LHI0,AT3G12260
K03952_Tran,B3H556,AT3G06310
K03952_WC,B3H556,AT3G06310
K03953_Tran,Q9SK66,AT2G20360
K03953_WC,Q9SK66,AT2G20360
K03955_Tran,O80800,AT1G65290
K03955_WC,O80800,AT1G65290
K03963_Tran,Q9SKC9,AT2G02050
K03963_WC,Q9SKC9,AT2G02050
K03965_Tran,Q945M1,AT4G34700
K03965_WC,Q945M1,AT4G34700
K03966_Tran,Q9M9B4,AT1G49140
K03966_WC,Q9M9B4,AT1G49140
K04035_Tran,F4J0U9,AT3G56940
K04035_WC,F4J0U9,AT3G56940
K04040_Tran,Q38833,AT3G51820
K04040_WC,Q38833,AT3G51820
K04043_Tran,Q8GUM2,AT4G37910
K04043_WC,Q8GUM2,AT4G37910
K04077_Tran,Q9C667,AT1G26230
K04077_WC,Q9C667,AT1G26230
K04077_phos,Q9C667,AT1G26230
K04079_Tran,P27323,AT5G52640
K04079_WC,P27323,AT5G52640
K04079_phos,P27323,AT5G52640
K04120_Tran,Q38802,AT4G02780
K04121_Tran,Q9SAK2,AT1G79460
K04122_Tran,Q93ZB2,AT5G25900
K04122_WC,Q93ZB2,AT5G25900
K04123_Tran,Q0WPQ3,AT1G05160
K04124_Tran,Q39103,AT1G15550
K04125_Tran,Q9FZ21,AT1G02400
K04125_WC,Q9FZ21,AT1G02400
K04354_Tran,Q39247,AT1G17720
K04354_WC,Q39247,AT1G17720
K04354_phos,Q39247,AT1G17720
K04368_Tran,Q9FJV0,AT5G56580
K04368_WC,Q9FJV0,AT5G56580
K04368_phos,Q9FJV0,AT5G56580
K04371_Tran,Q9LQQ9,AT1G07880
K04371_WC,Q9LQQ9,AT1G07880
K04382_Tran,Q07098,AT1G10430
K04382_WC,Q07098,AT1G10430
K04392_Tran,Q38919,AT1G20090
K04392_WC,Q38919,AT1G20090
K04482_Tran,P94102,AT5G20850
K04487_Tran,A8MSF1,AT5G65720
K04487_WC,A8MSF1,AT5G65720
K04506_Tran,Q9C6H3,AT1G66620
K04523_Tran,Q9SII9,AT2G17190
K04523_WC,Q9SII9,AT2G17190
K04554_Tran,Q9SHI7,AT1G17280
K04564_Tran,F4J504,AT3G10920
K04564_WC,F4J504,AT3G10920
K04565_Tran,P24704,AT1G08830
K04565_WC,P24704,AT1G08830
K04565_phos,P24704,AT1G08830
K04567_Tran,Q9ZPI1,AT3G11710
K04567_WC,Q9ZPI1,AT3G11710
K04646_Tran,Q0WLB5,AT3G08530
K04646_WC,Q0WLB5,AT3G08530
K04646_phos,Q0WLB5,AT3G08530
K04649_Tran,F4KAG5,AT5G50870
K04649_WC,F4KAG5,AT5G50870
K04706_Tran,F4HXS5,AT1G08910
K04708_Tran,Q0WRJ2,AT3G06060
K04711_Tran,Q94IB9,AT4G22330
K04711_WC,Q94IB9,AT4G22330
K04712_Tran,Q9ZPH4,AT4G04930
K04713_Tran,Q9AST3,AT1G14290
K04713_WC,Q9AST3,AT1G14290
K04715_Tran,Q6USK2,AT5G51290
K04718_Tran,F2Y4A3,AT4G21534
K04718_WC,F2Y4A3,AT4G21534
K04799_Tran,O65251,AT5G26680
K04799_WC,O65251,AT5G26680
K04802_Tran,Q9M7Q7,AT1G07370
K04802_WC,Q9M7Q7,AT1G07370
K05019_Tran,Q9LVA7,AT5G62290
K05275_Tran,Q56Y42,AT5G53580
K05275_WC,Q56Y42,AT5G53580
K05277_Tran,F4JMN7,AT4G22870
K05277_WC,F4JMN7,AT4G22870
K05277_phos,F4JMN7,AT4G22870
K05278_Tran,Q96330,AT5G08640
K05278_WC,Q96330,AT5G08640
K05280_Tran,Q9SD85,AT5G07990
K05282_Tran,Q9C955,AT1G60980
K05283_Tran,B3H6K1,AT4G17910
K05284_Tran,F4K8F7,AT5G22130
K05285_Tran,F4JD48,AT3G01380
K05285_WC,F4JD48,AT3G01380
K05286_Tran,Q94A15,AT5G14850
K05287_Tran,Q8GWH6,AT1G16040
K05288_Tran,F4KGY0,AT5G17250
K05289_Tran,F4JZM4,AT5G19130
K05289_WC,F4JZM4,AT5G19130
K05290_Tran,Q8GYI6,AT1G08750
K05290_WC,Q8GYI6,AT1G08750
K05291_WC,F4JDA5,AT3G07180
K05292_Tran,Q949U5,AT3G07140
K05292_WC,Q949U5,AT3G07140
K05293_Tran,Q94K70,AT1G12730
K05293_WC,Q94K70,AT1G12730
K05298_Tran,F4HNZ6,AT1G12900
K05298_WC,F4HNZ6,AT1G12900
K05298_phos,F4HNZ6,AT1G12900
K05305_Tran,Q9LNJ9,AT1G01220
K05309_Tran,Q9FHX0,AT5G42150
K05309_WC,Q9FHX0,AT5G42150
K05310_Tran,F4IJJ8,AT2G22530
K05349_Tran,Q9SD73,AT3G47000
K05349_WC,Q9SD73,AT3G47000
K05350_Tran,F4HVG0,AT1G61810
K05350_WC,F4HVG0,AT1G61810
K05350_phos,F4HVG0,AT1G61810
K05356_Tran,Q76FS5,AT1G17050
K05356_WC,Q76FS5,AT1G17050
K05359_Tran,Q9SGD6,AT1G08250
K05359_WC,Q9SGD6,AT1G08250
K05391_Tran,Q9LNJ0,AT1G01340
K05391_WC,Q9LNJ0,AT1G01340
K05391_phos,Q9LNJ0,AT1G01340
K05546_Tran,Q9FN05,AT5G63840
K05546_WC,Q9FN05,AT5G63840
K05572_Tran,Q37165,ArthCp079
K05572_WC,Q37165,ArthCp079
K05573_WC,P0CC32,ArthCp068
K05576_Tran,P26289,ArthCp076
K05577_Tran,P56752,ArthCp071
K05577_WC,P56752,ArthCp071
K05578_Tran,Q95695,ArthCp077
K05579_Tran,P56753,ArthCp080
K05579_WC,P56753,ArthCp080
K05580_Tran,P56755,ArthCp078
K05580_WC,P56755,ArthCp078
K05581_WC,P56754,ArthCp025
K05605_Tran,Q9SHJ8,AT1G06550
K05605_WC,Q9SHJ8,AT1G06550
K05607_Tran,F4JML5,AT4G16800
K05607_WC,F4JML5,AT4G16800
K05643_WC,,K05643
K05658_Tran,Q9FWX7,AT1G02520
K05658_WC,Q9FWX7,AT1G02520
K05658_phos,Q9FWX7,AT1G02520
K05663_Tran,Q9M0G9,AT4G28620
K05663_WC,Q9M0G9,AT4G28620
K05674_Tran,,K05674
K05749_WC,B3H6L9,AT5G18410
K05754_Tran,Q9M117,AT4G01710
K05755_Tran,F4JUL9,AT4G14147
K05757_Tran,O80856,AT2G30910
K05758_Tran,Q8LGI3,AT1G30825
K05857_Tran,Q8GV43,AT2G40116
K05857_WC,Q8GV43,AT2G40116
